"t";"n";"year";"MIU";"ABATECOST";"ABATECOST_ED";"ABATECOST_PB";"ABATEEMI";"C";"DAMAGES";"DAMFRAC";"E";"EIND";"I";"K";"S";"Y";"YGROSS";"L";"scc";"photel";"exp_id";"reg_n_id"
26;"rsaf";2140;0;0;0;0;0;50,6755706341642;13,9813962295942;0,166666666666667;21,7974753507521;21,7953241533747;19,2314105138068;207,102362989128;0,2751;69,906981147971;83,8883773775652;2500,16027778914;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsaf"
26;"rsam";2140;0;0;0;0;0;4,22771655605027;1,16642752270665;0,166666666666667;2,06048383426992;2,05833263689256;1,604421057483;18,5095827540626;0,2751;5,83213761353327;6,99856513623992;165,075110703207;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsam"
26;"rsas";2140;0;0;0;0;0;8,70278719784186;2,4011000683796;0,166666666666667;1,96169533609879;1,95954413872143;3,30271314405614;36,51147288036;0,2751;12,005500341898;14,4066004102776;661,610802455357;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsas"
26;"rsl";2140;0;0;0;0;0;0,16750373696739;0,0462143018257387;0,166666666666667;0,0131152196887087;0,0109640223113484;0,0635677721613036;0,752527299297004;0,2751;0,231071509128693;0,277285810954432;3,94905311643677;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsl"
26;"rus";2140;0;0;0;0;0;2,72490270855092;0,751800995599647;0,166666666666667;2,40071505711042;2,39856385973306;1,03410226944731;12,2748201812225;0,2751;3,75900497799823;4,51080597359788;113,092394836584;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rus"
26;"slo";2140;0;0;0;0;0;0,104293738651303;0,0287746554424893;0,166666666666667;0,0208911429493974;0,0187399455720371;0,0395795385611441;0,464575233027971;0,2751;0,143873277212447;0,172647932654936;2,01340775387123;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_slo"
26;"sui";2140;0;0;0;0;0;1,10349404498165;0,304454144014803;0,166666666666667;0,0752192281953923;0,0730680308180319;0,418776675092361;4,91876696979787;0,2751;1,52227072007401;1,82672486408882;8,38734821207061;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_sui"
26;"swe";2140;0;0;0;0;0;1,45004412933664;0,400067355314289;0,166666666666667;0,0268006142511754;0,0246494168738151;0,550292647234805;6,38445747911868;0,2751;2,00033677657144;2,40040413188573;15,3730554462245;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_swe"
26;"tha";2140;0;0;0;0;0;1,25711146915456;0,346837210416489;0,166666666666667;0,0452144244452305;0,0430632270678702;0,47707458292788;5,65225834657438;0,2751;1,73418605208244;2,08102326249893;46,1852231629702;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tha"
26;"tur";2140;0;0;0;0;0;2,98386972464683;0,823250027492573;0,166666666666667;0,464280894568127;0,462129697190767;1,13238041281603;13,2423843230472;0,2751;4,11625013746287;4,93950016495544;83,5047615862492;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tur"
26;"ukr";2140;0;0;0;0;0;0,510780017705706;0,140924270300926;0,166666666666667;1,58642846749067;1,58427727011331;0,193841333798924;2,26514374258625;0,2751;0,704621351504629;0,845545621805555;29,4118442570675;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ukr"
26;"usa";2140;0;0;0;0;0;26,3707772663528;7,27570072185207;0,166666666666667;3,09512546448853;3,09297426711117;10,0077263429075;119,201203156444;0,2751;36,3785036092604;43,6542043311124;461,289773040311;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_usa"
26;"vnm";2140;0;0;0;0;0;0,879950780975612;0,24277852972151;0,166666666666667;0,942381003391244;0,940229806013884;0,333941867631937;3,88036518360667;0,2751;1,21389264860755;1,45667117832906;66,9585039595459;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_vnm"
26;"zaf";2140;0;0;0;0;0;1,55991217578438;0,430379962969894;0,166666666666667;1,10927602035576;1,1071248229784;0,59198763906509;6,94957504861319;0,2751;2,15189981484947;2,58227977781937;52,9607046676042;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_zaf"
27;"arg";2145;0;0;0;0;0;1,15189419841902;0,317807752357296;0,166666666666667;0,0724150555032528;0,0705112458242888;0,43714456336746;5,18667262847613;0,2751;1,58903876178648;1,90684651414377;43,778331525763;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_arg"
27;"aus";2145;0;0;0;0;0;3,14450980642048;0,867570645998199;0,166666666666667;0,539817911000921;0,537914101321957;1,19334342357052;14,1580139192508;0,2751;4,337853229991;5,2054238759892;41,0263800413018;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aus"
27;"aut";2145;0;0;0;0;0;0,662575820870077;0,182804751240192;0,166666666666667;0,0226832542546405;0,0207794445756766;0,251447935330884;3,00902501696844;0,2751;0,914023756200961;1,09682850744115;7,23549858928286;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aut"
27;"bel";2145;0;0;0;0;0;1,08793261120162;0,300160742502862;0,166666666666667;0,122770653331154;0,12086684365219;0,412871101312687;4,89968800519646;0,2751;1,50080371251431;1,80096445501717;12,3600974367682;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bel"
27;"bgr";2145;0;0;0;0;0;0,094366561765907;0,0260357461072995;0,166666666666667;0,031885861353018;0,0299820516740541;0,0358121687705905;0,430761537993146;0,2751;0,130178730536497;0,156214476643797;4,46080338918924;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bgr"
27;"blt";2145;0;0;0;0;0;0,139145125569653;0,0383901574202381;0,166666666666667;0,0209148129024998;0,0190110032235359;0,0528056615315375;0,629793965378823;0,2751;0,19195078710119;0,230340944521428;4,08383301395346;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_blt"
27;"bra";2145;0;0;0;0;0;4,02086247441853;1,10935645590248;0,166666666666667;1,2628439689267;1,26094015924774;1,52591980509386;18,1219342397443;0,2751;5,54678227951239;6,65613873541486;164,332846007584;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_bra"
27;"can";2145;0;0;0;0;0;3,7695751890047;1,04002626265822;0,166666666666667;0,290097720419317;0,288193910740353;1,43055612428638;16,9134729716031;0,2751;5,20013131329108;6,2401575759493;52,6319695902198;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_can"
27;"chl";2145;0;0;0;0;0;0,647909805945967;0,17875839590177;0,166666666666667;0,0417730499142192;0,0398692402352553;0,245882173562885;2,92196637953274;0,2751;0,893791979508853;1,07255037541062;15,2758682666072;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chl"
27;"chn";2145;0;0;0;0;0;13,8764633991495;3,82851797465843;0,166666666666667;11,9538885435897;11,9519847339108;5,26612647414267;64,3182193021996;0,2751;19,1425898732922;22,9711078479506;609,762395587338;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_chn"
27;"cor";2145;0;0;0;0;0;1,85666494382303;0,512254088515113;0,166666666666667;0,856482303728756;0,854578494049792;0,704605498752538;8,56638783315029;0,2751;2,56127044257556;3,07352453109068;24,5459443017159;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_cor"
27;"cro";2145;0;0;0;0;0;0,0711358307340582;0,0196263845313997;0,166666666666667;0,0158469034149306;0,0139430937359667;0,0269960919229403;0,325112305508273;0,2751;0,0981319226569984;0,117758307188398;2,80063709104057;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_cro"
27;"dnk";2145;0;0;0;0;0;0,83418384873489;0,230151427434098;0,166666666666667;0,0169971690695913;0,0150933593906274;0,316573288435603;3,71392202060367;0,2751;1,15075713717049;1,38090856460459;7,55340156751319;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_dnk"
27;"egy";2145;0;0;0;0;0;1,8688463112488;0,515614929300261;0,166666666666667;0,592940124925687;0,591036315246723;0,709228335252509;8,293628637485;0,2751;2,57807464650131;3,09368957580157;125,550810377131;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_egy"
27;"esp";2145;0;0;0;0;0;2,61111584068364;0,720407184627848;0,166666666666667;0,206214823143816;0,204311013464853;0,990920082455606;11,7251437756252;0,2751;3,60203592313924;4,32244310776709;43,5860554264626;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_esp"
27;"fin";2145;0;0;0;0;0;0,629941717693935;0,173800998122206;0,166666666666667;0,105763970288078;0,103860160609114;0,239063272917094;2,81307729863856;0,2751;0,869004990611029;1,04280598873323;6,86011961281532;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_fin"
27;"fra";2145;0;0;0;0;0;6,20678872898944;1,71245378093238;0,166666666666667;0,200363100443707;0,198459290764744;2,3554801756725;27,8349375034254;0,2751;8,56226890466193;10,2747226855943;85,1281858720971;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_fra"
27;"gbr";2145;0;0;0;0;0;7,25728887286105;2,00228690105147;0,166666666666667;0,21126244790869;0,209358638229726;2,7541456323963;32,4591199439858;0,2751;10,0114345052573;12,0137214063088;85,2344911942199;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_gbr"
27;"golf57";2145;0;0;0;0;0;6,88453316943144;1,89944355619573;0,166666666666667;0,862606342281332;0,860702532602368;2,61268461154723;30,7470617795902;0,2751;9,49721778097867;11,3966613371744;329,297632689204;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_golf57"
27;"grc";2145;0;0;0;0;0;0,574392756146152;0,158475032734488;0,166666666666667;0,117206910044187;0,115303100365223;0,217982407526288;2,59346660843994;0,2751;0,792375163672441;0,950850196406929;8,44568166075074;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_grc"
27;"hun";2145;0;0;0;0;0;0,286336343089603;0,0790002326085262;0,166666666666667;0,0160433796428575;0,0141395699638935;0,108664819953028;1,29058413550931;0,2751;0,395001163042631;0,474001395651158;6,12788177831993;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_hun"
27;"idn";2145;0;0;0;0;0;4,35658351769752;1,20198193342462;0,166666666666667;0,451692074587527;0,449788264908563;1,65332614942556;19,5539090378312;0,2751;6,00990966712308;7,21189160054769;196,134897249823;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_idn"
27;"irl";2145;0;0;0;0;0;0,676714955725582;0,186705740302271;0,166666666666667;0,0192441666328155;0,0173403569538516;0,256813745785774;3,02955239525335;0,2751;0,933528701511357;1,12023444181363;7,03118145890648;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_irl"
27;"ita";2145;0;0;0;0;0;3,36070514144536;0,927218965773308;0,166666666666667;0,053590319338905;0,0516865096599411;1,27538968742119;15,1780003616453;0,2751;4,63609482886654;5,56331379463985;46,4017202966666;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ita"
27;"jpn";2145;0;0;0;0;0;4,91203180948379;1,35523018609016;0,166666666666667;0,964517335190501;0,962613525511537;1,86411912096702;22,4777739927438;0,2751;6,7761509304508;8,13138111654096;61,7031773398015;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_jpn"
27;"meme";2145;0;0;0;0;0;3,33944816841163;0,921354164274142;0,166666666666667;0,606734102592473;0,604830292913509;1,26732265295908;14,6602252551243;0,2751;4,60677082137071;5,52812498564485;86,3964674342333;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_meme"
27;"mex";2145;0;0;0;0;0;5,81466395588949;1,60426650734984;0,166666666666667;0,452711876490075;0,450808066811111;2,2066685808597;25,7815458589064;0,2751;8,02133253674919;9,62559904409903;136,548170473897;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_mex"
27;"mys";2145;0;0;0;0;0;1,31458405166437;0,362693903066456;0,166666666666667;0,087993746183696;0,0860899365047321;0,498885463667911;5,89968086369152;0,2751;1,81346951533228;2,17616341839874;42,5180164929407;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_mys"
27;"nde";2145;0;0;0;0;0;20,6872679746464;5,70761980263385;0,166666666666667;8,52515202424035;8,52324821456139;7,85083103852286;92,1971108835299;0,2751;28,5380990131692;34,2457188158031;1427,65176740885;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nde"
27;"nld";2145;0;0;0;0;0;1,70078756297635;0,469247499786548;0,166666666666667;0,0528662147448845;0,0509624050659205;0,645449935956398;7,64825999879073;0,2751;2,34623749893274;2,81548499871929;18,5608674603946;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nld"
27;"noan";2145;0;0;0;0;0;1,24896031092802;0,344588304849779;0,166666666666667;0,167374453428935;0,165470643749971;0,473981213320871;5,57598679589707;0,2751;1,7229415242489;2,06752982909867;37,94732332373;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_noan"
27;"noap";2145;0;0;0;0;0;1,17833341603378;0,325102335779771;0,166666666666667;0,116547242077578;0,114643432398614;0,447178262865075;5,22832085555831;0,2751;1,62551167889886;1,95061401467863;51,6241016283762;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_noap"
27;"nor";2145;0;0;0;0;0;1,00311754821415;0,276760256094398;0,166666666666667;0,16489734893294;0,162993539253976;0,380683732257845;4,48139355571101;0,2751;1,38380128047199;1,66056153656639;8,77887818006833;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_nor"
27;"oeu";2145;0;0;0;0;0;0,417513256251168;0,115191959236079;0,166666666666667;0,450302779871458;0,448398970192494;0,158446539929226;1,88944765282471;0,2751;0,575959796180394;0,691151755416473;15,670572344429;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_oeu"
27;"osea";2145;0;0;0;0;0;4,50890442195377;1,24400728982032;0,166666666666667;1,56290132228517;1,56099751260621;1,71113202714786;20,0759168990528;0,2751;6,22003644910162;7,46404373892194;239,172873425503;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_osea"
27;"pol";2145;0;0;0;0;0;0,817005830807461;0,225412010155183;0,166666666666667;0,0581145449681394;0,0562107352891755;0,310054219968454;3,70962293623364;0,2751;1,12706005077592;1,3524720609311;23,1724495749387;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_pol"
27;"prt";2145;0;0;0;0;0;0,524469804703864;0,144701284233374;0,166666666666667;0,0288275964049019;0,026923786725938;0,199036616463006;2,35435230817518;0,2751;0,72350642116687;0,868207705400244;9,39454327163784;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_prt"
27;"rcam";2145;0;0;0;0;0;2,62590169756501;0,724486604377158;0,166666666666667;1,53014487840654;1,52824106872758;0,996531324320781;11,5381877005894;0,2751;3,62243302188579;4,34691962626295;92,5003245309366;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rcam"
27;"rcz";2145;0;0;0;0;0;0,553426041380206;0,15269031352744;0,166666666666667;0,0140358989173909;0,012132089238427;0,210025526256994;2,4924912533094;0,2751;0,763451567637199;0,916141881164639;10,1125541242084;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rcz"
27;"rfa";2145;0;0;0;0;0;4,97412629036489;1,3723620610746;0,166666666666667;0,121943842964445;0,120040033285481;1,88768401500811;22,5805671311524;0,2751;6,86181030537301;8,23417236644761;59,1281025556193;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rfa"
27;"ris";2145;0;0;0;0;0;1,14589024396531;0,316151260578097;0,166666666666667;0,0761492983918429;0,074245488712879;0,434866058925172;5,1668835271333;0,2751;1,58075630289048;1,89690756346858;78,7131174138989;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ris"
27;"rjan57";2145;0;0;0;0;0;1,02509510389888;0,282823866436442;0,166666666666667;0,453692989093205;0,451789179414242;0,389024228283326;4,50045961199809;0,2751;1,41411933218221;1,69694319861865;23,6139518008459;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rjan57"
27;"rom";2145;0;0;0;0;0;0,258201208991697;0,0712377456177948;0,166666666666667;0,033505183409389;0,031601373730425;0,0979875190972767;1,17295821539138;0,2751;0,356188728088974;0,427426473706769;9,52425768165168;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rom"
27;"rsaf";2145;0;0;0;0;0;51,5514778459992;14,2230591380878;0,166666666666667;21,637184798675;21,6352809889961;19,5638178444398;218,448926890485;0,2751;71,115295690439;85,3383548285267;2503,12358827499;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsaf"
27;"rsam";2145;0;0;0;0;0;4,25830078959237;1,17486571653811;0,166666666666667;2,07512614561296;2,07322233593399;1,61602779309817;18,9518288078614;0,2751;5,87432858269054;7,04919429922865;164,801886099706;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsam"
27;"rsas";2145;0;0;0;0;0;8,81929755851514;2,43324529135471;0,166666666666667;1,82091877307699;1,81901496339803;3,3469288982584;38,0732253414045;0,2751;12,1662264567735;14,5994717481283;661,182309738588;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsas"
27;"rsl";2145;0;0;0;0;0;0,16814437463788;0,0463910538385654;0,166666666666667;0,0125591764795881;0,0106553668006242;0,0638108945549467;0,762198705768406;0,2751;0,231955269192827;0,278346323031392;3,93888491524852;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rsl"
27;"rus";2145;0;0;0;0;0;2,73436443487763;0,754411487067908;0,166666666666667;2,40551084544244;2,40360703576348;1,03769300046191;12,4186699160466;0,2751;3,77205743533954;4,52646892240745;112,88568569889;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_rus"
27;"slo";2145;0;0;0;0;0;0,104807101791146;0,0289162923965087;0,166666666666667;0,0207273822957482;0,0188235726167843;0,0397743601913977;0,472224722156407;0,2751;0,144581461982544;0,173497754379052;2,01088506257029;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_slo"
27;"sui";2145;0;0;0;0;0;1,10882308145412;0,305924425839183;0,166666666666667;0,0751238231478888;0,0732200134689249;0,420799047741797;4,99836608345775;0,2751;1,52962212919592;1,8355465550351;8,37312145806209;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_sui"
27;"swe";2145;0;0;0;0;0;1,45941741270916;0,402653445360509;0,166666666666667;0,0244942510657941;0,0225904413868302;0,55384981409338;6,52142153301881;0,2751;2,01326722680254;2,41592067216305;15,3785606492617;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_swe"
27;"tha";2145;0;0;0;0;0;1,26176168671108;0,348120206017679;0,166666666666667;0,0388826562289953;0,0369788465500314;0,478839343377317;5,72297494570811;0,2751;1,74060103008839;2,08872123610607;46,0105174034951;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tha"
27;"tur";2145;0;0;0;0;0;2,99999102097341;0,827697895150615;0,166666666666667;0,427830876526986;0,425927066848022;1,13849845477967;13,4813975829963;0,2751;4,13848947575308;4,9661873709037;83,3700896955101;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_tur"
27;"ukr";2145;0;0;0;0;0;0,513586776419237;0,141698655378462;0,166666666666667;1,59488675321561;1,59298294353665;0,194906500473075;2,30675139755437;0,2751;0,708493276892313;0,850191932270775;29,3388211800881;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_ukr"
27;"usa";2145;0;0;0;0;0;26,4509096493888;7,29780925628052;0,166666666666667;3,03453677839499;3,03263296871603;10,0381366320139;120,425750166386;0,2751;36,4890462814026;43,7868555376831;461,352024726731;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_usa"
27;"vnm";2145;0;0;0;0;0;0,885447232411729;0,244295001355147;0,166666666666667;0,897229921395083;0,895326111716119;0,336027774364004;3,96102617542759;0,2751;1,22147500677573;1,46577000813088;66,723726864119;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_vnm"
27;"zaf";2145;0;0;0;0;0;1,56754190972633;0,432485007511747;0,166666666666667;1,11357728806495;1,11167347838598;0,594883127832409;7,06359276578105;0,2751;2,16242503755874;2,59491004507049;52,8421642478238;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_zaf"
28;"arg";2150;0;0;0;0;0;1,15189307607151;0,317807442701479;0,166666666666667;0,0646406755386898;0,0629558039728067;0,437144137435884;5,24840113722617;0,2751;1,58903721350739;1,90684465620887;43,778331525763;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_arg"
28;"aus";2150;0;0;0;0;0;3,14450610111726;0,867569623704584;0,166666666666667;0,535651057752121;0,533966186186237;1,19334201740565;14,326882757031;0,2751;4,33784811852292;5,2054177422275;41,0263800413018;0;0;"expSIMtest_enerdata56_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polBAU_xxBurkeEsteem_iso3_omega2";"enerdata56_aus"
